NOEUD_O;NOEUD_D;VL_HCE
9464;9629;0
9464;9630;0
9464;9631;0
9464;9632;0
9464;9633;0
9464;9634;0
9464;9635;0
9464;9636;0
9464;9637;0
9464;9638;0
9464;9639;0
9464;9640;0
9464;9641;0
9464;9642;0
9464;9643;0
9464;9644;0
9464;9645;0
9464;9646;0
9464;9647;0
9464;9648;0
9464;9649;0
9464;9650;0
9464;9651;0
9464;9652;0
9464;9653;0
9464;9654;0
9464;9655;0
9464;9656;0
9464;9657;0
9464;9658;0
9464;9659;0
9464;9660;0
9464;9661;0
9464;9662;0
9464;9663;0
9464;9664;0
9464;9665;0
9464;9666;0
9464;9667;0
9464;9668;0
9464;9669;0
9464;9670;0
9464;9671;0
9465;7778;0.42
9465;7800;0.25
9465;7802;0.13
9465;7803;0
9465;7805;0
9465;7806;0.19
9465;7809;0.09
9465;7810;0.02
9465;7812;0.03
9465;7813;0.27
9465;7814;0.05
9465;7815;0.06
9465;7817;0.08
9465;7818;0.02
9465;7819;0.03
9465;7820;0.14
9465;7837;0.43
9465;9065;0
9465;9067;0
9465;9068;0
9465;9071;0
9465;9073;0
9465;9074;0
9465;9075;0
9465;9076;0
9465;9077;0
9465;9078;0
9465;9079;0
9465;9080;0
9465;9081;0
9465;9083;0
9465;9086;0
9465;9090;0
9465;9092;0
9465;9097;0
9465;9098;0
9465;9099;0
9465;9100;0
9465;9103;0
9465;9104;0
9465;9108;0
9465;9109;0
9465;9110;0
9465;9111;0
9465;9115;0
9465;9116;0
9465;9117;0
9465;9118;0
9465;9119;0
9465;9120;0
9465;9121;0
9465;9122;0
9465;9123;0
9465;9124;0
9465;9125;0
9465;9126;0
9465;9127;0
9465;9128;0
9465;9129;0
9465;9130;0
9465;9131;0
9465;9132;0
9465;9133;0
9465;9136;0
9465;9137;0
9465;9139;0
9465;9140;0
9465;9141;0
9465;9147;0
9465;9149;0
9465;9150;0
9465;9151;0
9465;9152;0
9465;9154;0
9465;9155;0
9465;9156;0
9465;9157;0
9465;9159;0
9465;9160;0
9465;9161;0
9465;9162;0
9465;9163;0
9465;9164;0
9465;9165;0
9465;9166;0
9465;9167;0
9465;9168;0
9465;9169;0
9465;9170;0
9465;9171;0
9465;9172;0
9465;9173;0
9465;9174;0
9465;9175;0
9465;9176;0
9465;9177;0
9465;9178;0
9465;9179;0
9465;9180;0
9465;9181;0
9465;9182;0
9465;9183;0
9465;9184;0
9465;9185;0
9465;9186;0
9465;9187;0
9465;9188;0
9465;9189;0
9465;9190;0
9465;9191;0
9465;9192;0
9465;9193;0
9465;9194;0
9465;9195;0
9465;9196;0
9465;9197;0
9465;9198;0
9465;9199;0
9465;9200;0
9465;9202;0
9465;9203;0
9465;9204;0
9465;9205;0
9465;9206;0
9465;9210;0
9465;9211;0
9465;9212;0
9465;9217;0
9465;9224;0
9465;9225;0
9465;9228;0
9465;9229;0
9465;9230;0
9465;9231;0
9465;9232;0
9465;9233;0
9465;9234;0
9465;9236;0
9465;9237;0
9465;9238;0
9465;9239;0
9465;9244;0
9465;9245;0
9465;9246;0
9465;9251;0
9465;9252;0
9465;9255;0
9465;9256;0
9465;9257;0
9465;9258;0
9465;9259;0
9465;9260;0
9465;9261;0
9465;9262;0
9465;9263;0
9465;9264;0
9465;9265;0
9465;9266;0
9465;9267;0
9465;9268;0
9465;9269;0
9465;9270;0
9465;9271;0
9465;9272;0
9465;9273;0
9465;9274;0
9465;9275;0
9465;9276;0
9465;9277;0
9465;9278;0
9465;9279;0
9465;9280;0
9465;9281;0
9465;9282;0
9465;9283;0
9465;9284;0
9465;9285;0
9465;9286;0
9465;9287;0
9465;9288;0
9465;9289;0
9465;9290;0
9465;9291;0
9465;9292;0
9465;9293;0
9465;9294;0
9465;9295;0
9465;9296;0
9465;9297;0
9465;9298;0
9465;9299;0
9465;9300;0
9465;9301;0
9465;9302;0
9465;9303;0
9465;9304;0
9465;9305;0
9465;9306;0
9465;9307;0
9465;9308;0
9465;9309;0
9465;9310;0
9465;9311;0
9465;9312;0
9465;9313;0
9465;9314;0
9465;9315;0
9465;9316;0
9465;9317;0
9465;9318;0
9465;9319;0
9465;9320;0
9465;9321;0
9465;9322;0
9465;9323;0
9465;9324;0
9465;9325;0
9465;9326;0
9465;9327;0
9465;9328;0
9465;9329;0
9465;9330;0
9465;9331;0
9465;9332;0
9465;9333;0
9465;9334;0
9465;9335;0
9465;9336;0
9465;9337;0
9465;9338;0
9465;9339;0
9465;9340;0
9465;9341;0
9465;9342;0
9465;9343;0
9465;9344;0
9465;9345;0
9465;9346;0
9465;9347;0
9465;9348;0
9465;9349;0
9465;9350;0
9465;9351;0
9465;9352;0
9465;9353;0
9465;9354;0
9465;9355;0
9465;9356;0
9465;9357;0
9465;9358;0
9465;9359;0
9465;9360;0
9465;9361;0
9465;9362;0
9465;9363;0
9465;9364;0
9465;9365;0
9465;9366;0
9465;9367;0
9465;9368;0
9465;9369;0
9465;9370;0
9465;9371;0
9465;9372;0
9465;9373;0
9465;9374;0
9465;9375;0
9465;9376;0
9465;9377;0
9465;9378;0
9465;9379;0
9465;9380;0
9465;9381;0
9465;9382;0
9465;9383;0
9465;9384;0
9465;9385;0
9465;9386;0
9465;9387;0
9465;9388;0
9465;9389;0
9465;9390;0
9465;9391;0
9465;9392;0
9465;9393;0
9465;9394;0
9465;9395;0
9465;9396;0
9465;9397;0
9465;9398;0
9465;9399;0
9465;9400;0
9465;9401;0
9465;9402;0
9465;9403;0
9465;9404;0
9465;9405;0
9465;9406;0
9465;9407;0
9465;9408;0
9465;9409;0
9465;9410;0
9465;9411;0
9465;9412;0
9465;9413;0
9465;9414;0
9465;9415;0
9465;9416;0
9465;9417;0
9465;9418;0
9465;9419;0
9465;9420;0
9465;9421;0
9465;9422;0
9465;9423;0
9465;9424;0
9465;9425;0
9465;9426;0
9465;9427;0
9465;9428;0
9465;9429;0
9465;9430;0
9465;9431;0
9465;9432;0
9465;9433;0
9465;9434;0
9465;9435;0
9465;9436;0
9465;9437;0
9465;9439;0
9465;9441;0
9465;9448;0
9465;9449;0
9465;9450;0
9465;9451;0
9465;9452;0
9465;9453;0
9465;9454;0
9465;9455;0
9465;9456;0
9465;9457;0
9465;9458;0
9465;9459;0
9465;9460;0
9465;9461;0
9465;9462;0
9465;9463;0
9465;9464;0
9465;9465;0
9465;9466;0
9465;9467;0
9465;9468;0
9465;9469;0
9465;9470;0
9465;9471;0
9465;9472;0
9465;9473;0
9465;9474;0
9465;9475;0
9465;9476;0
9465;9477;0
9465;9478;0
9465;9479;0
9465;9480;0
9465;9481;0
9465;9482;0
9465;9483;0
9465;9484;0
9465;9485;0
9465;9486;0
9465;9487;0
9465;9488;0
9465;9489;0
9465;9490;0
9465;9491;0
9465;9492;0
9465;9493;0
9465;9494;0
9465;9495;0
9465;9496;0
9465;9497;0
9465;9498;0
9465;9499;0
9465;9500;0
9465;9501;0
9465;9502;0
9465;9503;0
9465;9504;0
9465;9505;0
9465;9506;0
9465;9507;0
9465;9508;0
9465;9509;0
9465;9510;0
9465;9511;0
9465;9512;0
9465;9513;0
9465;9514;0
9465;9515;0
9465;9516;0
9465;9517;0
9465;9518;0
9465;9519;0
9465;9520;0
9465;9521;0
9465;9522;0
9465;9523;0
9465;9524;0
9465;9525;0
9465;9526;0
9465;9527;0
9465;9528;0
9465;9529;0
9465;9530;0
9465;9531;0
9465;9532;0
9465;9533;0
9465;9534;0
9465;9535;0
9465;9536;0
9465;9537;0
9465;9538;0
9465;9539;0
9465;9540;0
9465;9541;0
9465;9542;0
9465;9543;0
9465;9544;0
9465;9545;0
9465;9546;0
9465;9547;0
9465;9548;0
9465;9549;0
9465;9550;0
9465;9551;0
9465;9552;0
9465;9553;0
9465;9554;0
9465;9555;0
9465;9556;0
9465;9557;0
9465;9558;0
9465;9559;0
9465;9560;0
9465;9561;0
9465;9562;0
9465;9563;0
9465;9564;0
9465;9565;0
9465;9566;0
9465;9567;0
9465;9568;0
9465;9569;0
9465;9570;0
9465;9571;0
9465;9572;0
9465;9573;0
9465;9574;0
9465;9575;0
9465;9576;0
9465;9577;0
9465;9578;0
9465;9579;0
9465;9580;0
9465;9581;0
9465;9582;0
9465;9583;0
9465;9584;0
9465;9585;0
9465;9586;0
9465;9587;0
9465;9588;0
9465;9589;0
9465;9590;0
9465;9591;0
9465;9592;0
9465;9593;0
9465;9594;0
9465;9595;0
9465;9596;0
9465;9597;0
9465;9598;0
9465;9599;0
9465;9600;0
9465;9601;0
9465;9602;0
9465;9603;0
9465;9604;0
9465;9605;0
9465;9606;0
9465;9607;0
9465;9608;0
9465;9609;0
9465;9610;0
9465;9611;0
9465;9612;0
9465;9613;0
9465;9614;0
9465;9615;0
9465;9616;0
9465;9617;0
9465;9618;0
9465;9619;0
9465;9620;0
9465;9621;0
9465;9622;0
9465;9623;0
9465;9624;0
9465;9625;0
9465;9626;0
9465;9627;0
9465;9628;0
9465;9629;0
9465;9630;0
9465;9631;0
9465;9632;0
9465;9633;0
9465;9634;0
9465;9635;0
9465;9636;0
9465;9637;0
9465;9638;0
9465;9639;0
9465;9640;0
9465;9641;0
9465;9642;0
9465;9643;0
9465;9644;0
9465;9645;0
9465;9646;0
9465;9647;0
9465;9648;0
9465;9649;0
9465;9650;0
9465;9651;0
9465;9652;0
9465;9653;0
9465;9654;0
9465;9655;0
9465;9656;0
9465;9657;0
9465;9658;0
9465;9659;0
9465;9660;0
9465;9661;0
9465;9662;0
9465;9663;0
9465;9664;0
9465;9665;0
9465;9666;0
9465;9667;0
9465;9668;0
9465;9669;0
9465;9670;0
9465;9671;0
9466;7778;0.3
9466;7800;0.18
9466;7802;0.09
9466;7803;0
9466;7805;0
9466;7806;0.13
9466;7809;0.07
9466;7810;0.02
9466;7812;0.02
9466;7813;0.19
9466;7814;0.03
9466;7815;0.04
9466;7817;0.05
9466;7818;0.02
9466;7819;0.02
9466;7820;0.1
9466;7837;0.31
9466;9065;0
9466;9067;0
9466;9068;0
9466;9071;0
9466;9073;0
9466;9074;0
9466;9075;0
9466;9076;0
9466;9077;0
9466;9078;0
9466;9079;0
9466;9080;0
9466;9081;0
9466;9083;0
9466;9086;0
9466;9090;0
9466;9092;0
9466;9097;0
9466;9098;0
9466;9099;0
9466;9100;0
9466;9103;0
9466;9104;0
9466;9108;0
9466;9109;0
9466;9110;0
9466;9111;0
9466;9115;0
9466;9116;0
9466;9117;0
9466;9118;0
9466;9119;0
9466;9120;0
9466;9121;0
9466;9122;0
9466;9123;0
9466;9124;0
9466;9125;0
9466;9126;0
9466;9127;0
9466;9128;0
9466;9129;0
9466;9130;0
9466;9131;0
9466;9132;0
9466;9133;0
9466;9136;0
9466;9137;0
9466;9139;0
9466;9140;0
9466;9141;0
9466;9147;0
9466;9149;0
9466;9150;0
9466;9151;0
9466;9152;0
9466;9154;0
9466;9155;0
9466;9156;0
9466;9157;0
9466;9159;0
9466;9160;0
9466;9161;0
9466;9162;0
9466;9163;0
9466;9164;0
9466;9165;0
9466;9166;0
9466;9167;0
9466;9168;0
9466;9169;0
9466;9170;0
9466;9171;0
9466;9172;0
9466;9173;0
9466;9174;0
9466;9175;0
9466;9176;0
9466;9177;0
9466;9178;0
9466;9179;0
9466;9180;0
9466;9181;0
9466;9182;0
9466;9183;0
9466;9184;0
9466;9185;0
9466;9186;0
9466;9187;0
9466;9188;0
9466;9189;0
9466;9190;0
9466;9191;0
9466;9192;0
9466;9193;0
9466;9194;0
9466;9195;0
9466;9196;0
9466;9197;0
9466;9198;0
9466;9199;0
9466;9200;0
9466;9202;0
9466;9203;0
9466;9204;0
9466;9205;0
9466;9206;0
9466;9210;0
9466;9211;0
9466;9212;0
9466;9217;0
9466;9224;0
9466;9225;0
9466;9228;0
9466;9229;0
9466;9230;0
9466;9231;0
9466;9232;0
9466;9233;0
9466;9234;0
9466;9236;0
9466;9237;0
9466;9238;0
9466;9239;0
9466;9244;0
9466;9245;0
9466;9246;0
9466;9251;0
9466;9252;0
9466;9255;0
9466;9256;0
9466;9257;0
9466;9258;0
9466;9259;0
9466;9260;0
9466;9261;0
9466;9262;0
9466;9263;0
9466;9264;0
9466;9265;0
9466;9266;0
9466;9267;0
9466;9268;0
9466;9269;0
9466;9270;0
9466;9271;0
9466;9272;0
9466;9273;0
9466;9274;0
9466;9275;0
9466;9276;0
9466;9277;0
9466;9278;0
9466;9279;0
9466;9280;0
9466;9281;0
9466;9282;0
9466;9283;0
9466;9284;0
9466;9285;0
9466;9286;0
9466;9287;0
9466;9288;0
9466;9289;0
9466;9290;0
9466;9291;0
9466;9292;0
9466;9293;0
9466;9294;0
9466;9295;0
9466;9296;0
9466;9297;0
9466;9298;0
9466;9299;0
9466;9300;0
9466;9301;0
9466;9302;0
9466;9303;0
9466;9304;0
9466;9305;0
9466;9306;0
9466;9307;0
9466;9308;0
9466;9309;0
9466;9310;0
9466;9311;0
9466;9312;0
9466;9313;0
9466;9314;0
9466;9315;0
9466;9316;0
9466;9317;0
9466;9318;0
9466;9319;0
9466;9320;0
9466;9321;0
9466;9322;0
9466;9323;0
9466;9324;0
9466;9325;0
9466;9326;0
9466;9327;0
9466;9328;0
9466;9329;0
9466;9330;0
9466;9331;0
9466;9332;0
9466;9333;0
9466;9334;0
9466;9335;0
9466;9336;0
9466;9337;0
9466;9338;0
9466;9339;0
9466;9340;0
9466;9341;0
9466;9342;0
9466;9343;0
9466;9344;0
9466;9345;0
9466;9346;0
9466;9347;0
9466;9348;0
9466;9349;0
9466;9350;0
9466;9351;0
9466;9352;0
9466;9353;0
9466;9354;0
9466;9355;0
9466;9356;0
9466;9357;0
9466;9358;0
9466;9359;0
9466;9360;0
9466;9361;0
9466;9362;0
9466;9363;0
9466;9364;0
9466;9365;0
9466;9366;0
9466;9367;0
9466;9368;0
9466;9369;0
9466;9370;0
9466;9371;0
9466;9372;0
9466;9373;0
9466;9374;0
9466;9375;0
9466;9376;0
9466;9377;0
9466;9378;0
9466;9379;0
9466;9380;0
9466;9381;0
9466;9382;0
9466;9383;0
9466;9384;0
9466;9385;0
9466;9386;0
9466;9387;0
9466;9388;0
9466;9389;0
9466;9390;0
9466;9391;0
9466;9392;0
9466;9393;0
9466;9394;0
9466;9395;0
9466;9396;0
9466;9397;0
9466;9398;0
9466;9399;0
9466;9400;0
9466;9401;0
9466;9402;0
9466;9403;0
9466;9404;0
9466;9405;0
9466;9406;0
9466;9407;0
9466;9408;0
9466;9409;0
9466;9410;0
9466;9411;0
9466;9412;0
9466;9413;0
9466;9414;0
9466;9415;0
9466;9416;0
9466;9417;0
9466;9418;0
9466;9419;0
9466;9420;0
9466;9421;0
9466;9422;0
9466;9423;0
9466;9424;0
9466;9425;0
9466;9426;0
9466;9427;0
9466;9428;0
9466;9429;0
9466;9430;0
9466;9431;0
9466;9432;0
9466;9433;0
9466;9434;0
9466;9435;0
9466;9436;0
9466;9437;0
9466;9439;0
9466;9441;0
9466;9448;0
9466;9449;0
9466;9450;0
9466;9451;0
9466;9452;0
9466;9453;0
9466;9454;0
9466;9455;0
9466;9456;0
9466;9457;0
9466;9458;0
9466;9459;0
9466;9460;0
9466;9461;0
9466;9462;0
9466;9463;0
9466;9464;0
9466;9465;0
9466;9466;0
9466;9467;0
9466;9468;0
9466;9469;0
9466;9470;0
9466;9471;0
9466;9472;0
9466;9473;0
9466;9474;0
9466;9475;0
9466;9476;0
9466;9477;0
9466;9478;0
9466;9479;0
9466;9480;0
9466;9481;0
9466;9482;0
9466;9483;0
9466;9484;0
9466;9485;0
9466;9486;0
9466;9487;0
9466;9488;0
9466;9489;0
9466;9490;0
9466;9491;0
9466;9492;0
9466;9493;0
9466;9494;0
9466;9495;0
9466;9496;0
9466;9497;0
9466;9498;0
9466;9499;0
9466;9500;0
9466;9501;0
9466;9502;0
9466;9503;0
9466;9504;0
9466;9505;0
9466;9506;0
9466;9507;0
9466;9508;0
9466;9509;0
9466;9510;0
9466;9511;0
9466;9512;0
9466;9513;0
9466;9514;0
9466;9515;0
9466;9516;0
9466;9517;0
9466;9518;0
9466;9519;0
9466;9520;0
9466;9521;0
9466;9522;0
9466;9523;0
9466;9524;0
9466;9525;0
9466;9526;0
9466;9527;0
9466;9528;0
9466;9529;0
9466;9530;0
9466;9531;0
9466;9532;0
9466;9533;0
9466;9534;0
9466;9535;0
9466;9536;0
9466;9537;0
9466;9538;0
9466;9539;0
9466;9540;0
9466;9541;0
9466;9542;0
9466;9543;0
9466;9544;0
9466;9545;0
9466;9546;0
9466;9547;0
9466;9548;0
9466;9549;0
9466;9550;0
9466;9551;0
9466;9552;0
9466;9553;0
9466;9554;0
9466;9555;0
9466;9556;0
9466;9557;0
9466;9558;0
9466;9559;0
9466;9560;0
9466;9561;0
9466;9562;0
9466;9563;0
9466;9564;0
9466;9565;0
9466;9566;0
9466;9567;0
9466;9568;0
9466;9569;0
9466;9570;0
9466;9571;0
9466;9572;0
9466;9573;0
9466;9574;0
9466;9575;0
9466;9576;0
9466;9577;0
9466;9578;0
9466;9579;0
9466;9580;0
9466;9581;0
9466;9582;0
9466;9583;0
9466;9584;0
9466;9585;0
9466;9586;0
9466;9587;0
9466;9588;0
9466;9589;0
9466;9590;0
9466;9591;0
9466;9592;0
9466;9593;0
9466;9594;0
9466;9595;0
9466;9596;0
9466;9597;0
9466;9598;0
9466;9599;0
9466;9600;0
9466;9601;0
9466;9602;0
9466;9603;0
9466;9604;0
9466;9605;0
9466;9606;0
9466;9607;0
9466;9608;0
9466;9609;0
9466;9610;0
9466;9611;0
9466;9612;0
9466;9613;0
9466;9614;0
9466;9615;0
9466;9616;0
9466;9617;0
9466;9618;0
9466;9619;0
9466;9620;0
9466;9621;0
9466;9622;0
9466;9623;0
9466;9624;0
9466;9625;0
9466;9626;0
9466;9627;0
9466;9628;0
9466;9629;0
9466;9630;0
9466;9631;0
9466;9632;0
9466;9633;0
9466;9634;0
9466;9635;0
9466;9636;0
9466;9637;0
9466;9638;0
9466;9639;0
9466;9640;0
9466;9641;0
9466;9642;0
9466;9643;0
9466;9644;0
9466;9645;0
9466;9646;0
9466;9647;0
9466;9648;0
9466;9649;0
9466;9650;0
9466;9651;0
9466;9652;0
9466;9653;0
9466;9654;0
9466;9655;0
9466;9656;0
9466;9657;0
9466;9658;0
9466;9659;0
9466;9660;0
9466;9661;0
9466;9662;0
9466;9663;0
9466;9664;0
9466;9665;0
9466;9666;0
9466;9667;0
9466;9668;0
9466;9669;0
9466;9670;0
9466;9671;0
9467;7778;0.83
9467;7800;0.49
9467;7802;0.25
9467;7803;0
9467;7805;0
9467;7806;0.37
9467;7809;0.19
9467;7810;0.05
9467;7812;0.06
9467;7813;0.53
9467;7814;0.09
9467;7815;0.11
9467;7817;0.15
9467;7818;0.05
9467;7819;0.06
9467;7820;0.27
9467;7837;0.85
9467;9065;0
9467;9067;0
9467;9068;0
9467;9071;0
9467;9073;0
9467;9074;0
9467;9075;0
9467;9076;0
9467;9077;0
9467;9078;0
9467;9079;0
9467;9080;0
9467;9081;0
9467;9083;0
9467;9086;0
9467;9090;0
9467;9092;0
9467;9097;0
9467;9098;0
9467;9099;0
9467;9100;0
9467;9103;0
9467;9104;0
9467;9108;0
9467;9109;0
9467;9110;0
9467;9111;0
9467;9115;0
9467;9116;0
9467;9117;0
9467;9118;0
9467;9119;0
9467;9120;0
9467;9121;0
9467;9122;0
9467;9123;0
9467;9124;0
9467;9125;0
9467;9126;0
9467;9127;0
9467;9128;0
9467;9129;0
9467;9130;0
9467;9131;0
9467;9132;0
9467;9133;0
9467;9136;0
9467;9137;0
9467;9139;0
9467;9140;0
9467;9141;0
9467;9147;0
9467;9149;0
9467;9150;0
9467;9151;0
9467;9152;0
9467;9154;0
9467;9155;0
9467;9156;0
9467;9157;0
9467;9159;0
9467;9160;0
9467;9161;0
9467;9162;0
9467;9163;0
9467;9164;0
9467;9165;0
9467;9166;0
9467;9167;0
9467;9168;0
9467;9169;0
9467;9170;0
9467;9171;0
9467;9172;0
9467;9173;0
9467;9174;0
9467;9175;0
9467;9176;0
9467;9177;0
9467;9178;0
9467;9179;0
9467;9180;0
9467;9181;0
9467;9182;0
9467;9183;0
9467;9184;0
9467;9185;0
9467;9186;0
9467;9187;0
9467;9188;0
9467;9189;0
9467;9190;0
9467;9191;0
9467;9192;0
9467;9193;0
9467;9194;0
9467;9195;0
9467;9196;0
9467;9197;0
9467;9198;0
9467;9199;0
9467;9200;0
9467;9202;0
9467;9203;0
9467;9204;0
9467;9205;0
9467;9206;0
9467;9210;0
9467;9211;0
9467;9212;0
9467;9217;0
9467;9224;0
9467;9225;0
9467;9228;0
9467;9229;0
9467;9230;0
9467;9231;0
9467;9232;0
9467;9233;0
9467;9234;0
9467;9236;0
9467;9237;0
9467;9238;0
9467;9239;0
9467;9244;0
9467;9245;0
9467;9246;0
9467;9251;0
9467;9252;0
9467;9255;0
9467;9256;0
9467;9257;0
9467;9258;0
9467;9259;0
9467;9260;0
9467;9261;0
9467;9262;0
9467;9263;0
9467;9264;0
9467;9265;0
9467;9266;0
9467;9267;0
9467;9268;0
9467;9269;0
9467;9270;0
9467;9271;0
9467;9272;0
9467;9273;0
9467;9274;0
9467;9275;0
9467;9276;0
9467;9277;0
9467;9278;0
9467;9279;0
9467;9280;0
9467;9281;0
9467;9282;0
9467;9283;0
9467;9284;0
9467;9285;0
9467;9286;0
9467;9287;0
9467;9288;0
9467;9289;0
9467;9290;0
9467;9291;0
9467;9292;0
9467;9293;0
9467;9294;0
9467;9295;0
9467;9296;0
9467;9297;0
9467;9298;0
9467;9299;0
9467;9300;0
9467;9301;0
9467;9302;0
9467;9303;0
9467;9304;0
9467;9305;0
9467;9306;0
9467;9307;0
9467;9308;0
9467;9309;0
9467;9310;0
9467;9311;0
9467;9312;0
9467;9313;0
9467;9314;0
9467;9315;0
9467;9316;0
9467;9317;0
9467;9318;0
9467;9319;0
9467;9320;0
9467;9321;0
9467;9322;0
9467;9323;0
9467;9324;0
9467;9325;0
9467;9326;0
9467;9327;0
9467;9328;0
9467;9329;0
9467;9330;0
9467;9331;0
9467;9332;0
9467;9333;0
9467;9334;0
9467;9335;0
9467;9336;0
9467;9337;0
9467;9338;0
9467;9339;0
9467;9340;0
9467;9341;0
9467;9342;0
9467;9343;0
9467;9344;0
9467;9345;0
9467;9346;0
9467;9347;0
9467;9348;0
9467;9349;0
9467;9350;0
9467;9351;0
9467;9352;0
9467;9353;0
9467;9354;0
9467;9355;0
9467;9356;0
9467;9357;0
9467;9358;0
9467;9359;0
9467;9360;0
9467;9361;0
9467;9362;0
9467;9363;0
9467;9364;0
9467;9365;0
9467;9366;0
9467;9367;0
9467;9368;0
9467;9369;0
9467;9370;0
9467;9371;0
9467;9372;0
9467;9373;0
9467;9374;0
9467;9375;0
9467;9376;0
9467;9377;0
9467;9378;0
9467;9379;0
9467;9380;0
9467;9381;0
9467;9382;0
9467;9383;0
9467;9384;0
9467;9385;0
9467;9386;0
9467;9387;0
9467;9388;0
9467;9389;0
9467;9390;0
9467;9391;0
9467;9392;0
9467;9393;0
9467;9394;0
9467;9395;0
9467;9396;0
9467;9397;0
9467;9398;0
9467;9399;0
9467;9400;0
9467;9401;0
9467;9402;0
9467;9403;0
9467;9404;0
9467;9405;0
9467;9406;0
9467;9407;0
9467;9408;0
9467;9409;0
9467;9410;0
9467;9411;0
9467;9412;0
9467;9413;0
9467;9414;0
9467;9415;0
9467;9416;0
9467;9417;0
9467;9418;0
9467;9419;0
9467;9420;0
9467;9421;0
9467;9422;0
9467;9423;0
9467;9424;0
9467;9425;0
9467;9426;0
9467;9427;0
9467;9428;0
9467;9429;0
9467;9430;0
9467;9431;0
9467;9432;0
9467;9433;0
9467;9434;0
9467;9435;0
9467;9436;0
9467;9437;0
9467;9439;0
9467;9441;0
9467;9448;0
9467;9449;0
9467;9450;0
9467;9451;0
9467;9452;0
9467;9453;0
9467;9454;0
9467;9455;0
9467;9456;0
9467;9457;0
9467;9458;0
9467;9459;0
9467;9460;0
9467;9461;0
9467;9462;0
9467;9463;0
9467;9464;0
9467;9465;0
9467;9466;0
9467;9467;0
9467;9468;0
9467;9469;0
9467;9470;0
9467;9471;0
9467;9472;0
9467;9473;0
9467;9474;0
9467;9475;0
9467;9476;0
9467;9477;0
9467;9478;0
9467;9479;0
9467;9480;0
9467;9481;0
9467;9482;0
9467;9483;0
9467;9484;0
9467;9485;0
9467;9486;0
9467;9487;0
9467;9488;0
9467;9489;0
9467;9490;0
9467;9491;0
9467;9492;0
9467;9493;0
9467;9494;0
9467;9495;0
9467;9496;0
9467;9497;0
9467;9498;0
9467;9499;0
9467;9500;0
9467;9501;0
9467;9502;0
9467;9503;0
9467;9504;0
9467;9505;0
9467;9506;0
9467;9507;0
9467;9508;0
9467;9509;0
9467;9510;0
9467;9511;0
9467;9512;0
9467;9513;0
9467;9514;0
9467;9515;0
9467;9516;0
9467;9517;0
9467;9518;0
9467;9519;0
9467;9520;0
9467;9521;0
9467;9522;0
9467;9523;0
9467;9524;0
9467;9525;0
9467;9526;0
9467;9527;0
9467;9528;0
9467;9529;0
9467;9530;0
9467;9531;0
9467;9532;0
9467;9533;0
9467;9534;0
9467;9535;0
9467;9536;0
9467;9537;0
9467;9538;0
9467;9539;0
9467;9540;0
9467;9541;0
9467;9542;0
9467;9543;0
9467;9544;0
9467;9545;0
9467;9546;0
9467;9547;0
9467;9548;0
9467;9549;0
9467;9550;0
9467;9551;0
9467;9552;0
9467;9553;0
9467;9554;0
9467;9555;0
9467;9556;0
9467;9557;0
9467;9558;0
9467;9559;0
9467;9560;0
9467;9561;0
9467;9562;0
9467;9563;0
9467;9564;0
9467;9565;0
9467;9566;0
9467;9567;0
9467;9568;0
9467;9569;0
9467;9570;0
9467;9571;0
9467;9572;0
9467;9573;0
9467;9574;0
9467;9575;0
9467;9576;0
9467;9577;0
9467;9578;0
9467;9579;0
9467;9580;0
9467;9581;0
9467;9582;0
9467;9583;0
9467;9584;0
9467;9585;0
9467;9586;0
9467;9587;0
9467;9588;0
9467;9589;0
9467;9590;0
9467;9591;0
9467;9592;0
9467;9593;0
9467;9594;0
9467;9595;0
9467;9596;0
9467;9597;0
9467;9598;0
9467;9599;0
9467;9600;0
9467;9601;0
9467;9602;0
9467;9603;0
9467;9604;0
9467;9605;0
9467;9606;0
9467;9607;0
9467;9608;0
9467;9609;0
9467;9610;0
9467;9611;0
9467;9612;0
9467;9613;0
9467;9614;0
9467;9615;0
9467;9616;0
9467;9617;0
9467;9618;0
9467;9619;0
9467;9620;0
9467;9621;0
9467;9622;0
9467;9623;0
9467;9624;0
9467;9625;0
9467;9626;0
9467;9627;0
9467;9628;0
9467;9629;0
9467;9630;0
9467;9631;0
9467;9632;0
9467;9633;0
9467;9634;0
9467;9635;0
9467;9636;0
9467;9637;0
9467;9638;0
9467;9639;0
9467;9640;0
9467;9641;0
9467;9642;0
9467;9643;0
9467;9644;0
9467;9645;0
9467;9646;0
9467;9647;0
9467;9648;0
9467;9649;0
9467;9650;0
9467;9651;0
9467;9652;0
9467;9653;0
9467;9654;0
9467;9655;0
9467;9656;0
9467;9657;0
9467;9658;0
9467;9659;0
9467;9660;0
9467;9661;0
9467;9662;0
9467;9663;0
9467;9664;0
9467;9665;0
9467;9666;0
9467;9667;0
9467;9668;0
9467;9669;0
9467;9670;0
9467;9671;0
9468;7778;0.72
9468;7800;0.42
9468;7802;0.21
9468;7803;0
9468;7805;0
9468;7806;0.32
9468;7809;0.16
9468;7810;0.04
9468;7812;0.05
9468;7813;0.46
9468;7814;0.08
9468;7815;0.09
9468;7817;0.13
9468;7818;0.04
9468;7819;0.05
9468;7820;0.23
9468;7837;0.74
9468;9065;0
9468;9067;0
9468;9068;0
9468;9071;0
9468;9073;0
9468;9074;0
9468;9075;0
